param,window_size,window,t,v,w,is_node
true,10,7,68.1,1.5262262304762169,0.9269502869670633,false
true,10,7,68.2,1.5176251047503462,0.9387553894001675,false
true,10,7,68.3,1.508974732857951,0.9504163957469598,false
true,10,7,68.4,1.5002733170680784,0.9619338254467568,false
true,10,7,68.5,1.4915189731844078,0.9733081799468134,false
true,10,7,68.6,1.482709726116937,0.9845399421102347,false
true,10,7,68.7,1.4738435049681538,0.9956295755904198,false
true,10,7,68.8,1.4649181376196945,1.00657752416833,false
true,10,7,68.9,1.455931344798322,1.0173842110487537,false
true,10,7,69.0,1.4468807335932006,1.0280500381115718,false
true,10,7,69.1,1.4377637903897362,1.0385753851137998,false
true,10,7,69.2,1.428577873178495,1.0489606088379062,false
true,10,7,69.3,1.4193202031907388,1.0592060421815812,false
true,10,7,69.4,1.4099878558048085,1.0693119931837367,false
true,10,7,69.5,1.4005777506597468,1.0792787439810863,false
true,10,7,69.6,1.3910866409040834,1.089106549689141,false
true,10,7,69.7,1.3815111014984038,1.0987956372008894,false
true,10,7,69.8,1.3718475164800605,1.1083462038957834,false
true,10,7,69.9,1.3620920650869643,1.1177584162509218,false
true,10,7,70.0,1.3522407066246045,1.1270324083455028,false
true,10,8,70.0,1.3178194168572777,1.1362973122578268,true
true,10,8,70.1,1.3095439748176247,1.1451063954230267,false
true,10,8,70.2,1.3009951056956712,1.1537921881048754,false
true,10,8,70.3,1.2921849381250925,1.1623533464056959,false
true,10,8,70.4,1.2831233284990085,1.1707886225066928,false
true,10,8,70.5,1.2738180628841056,1.179096846760959,false
true,10,8,70.6,1.2642750302271617,1.1872769113946764,false
true,10,8,70.7,1.2544983691981488,1.1953277555867963,false
true,10,8,70.8,1.244490590816981,1.2032483517168877,false
true,10,8,70.9,1.2342526787800217,1.2110376925883957,false
true,10,8,71.0,1.2237841691522313,1.218694779450077,false
true,10,8,71.1,1.213083210830812,1.2262186106517574,false
true,10,8,71.2,1.202146607922083,1.233608170781761,false
true,10,8,71.3,1.1909698449079182,1.2408624201423828,false
true,10,8,71.4,1.1795470952119929,1.2479802844266144,false
true,10,8,71.5,1.1678712135082085,1.2549606444640082,false
true,10,8,71.6,1.1559337118415565,1.2618023259060562,false
true,10,8,71.7,1.1437247193516673,1.2685040887217325,false
true,10,8,71.8,1.131232925096745,1.2750646163718475,false
true,10,8,71.9,1.1184455031647633,1.2814825045264662,false
true,10,8,72.0,1.1053480189229585,1.2877562491827006,false
true,10,8,72.1,1.0919243148877913,1.293884234030494,false
true,10,8,72.2,1.0781563742863263,1.2998647169012627,false
true,10,8,72.3,1.06402415991539,1.3056958151181295,false
true,10,8,72.4,1.0495054253739615,1.311375489546467,false
true,10,8,72.5,1.0345754951317432,1.316901527119059,false
true,10,8,72.6,1.0192070091846075,1.3222715215806424,false
true,10,8,72.7,1.0033696272141903,1.3274828521611053,false
true,10,8,72.8,0.9870296861888052,1.3325326598441234,false
true,10,8,72.9,0.9701498041860538,1.337417820847318,false
true,10,8,73.0,0.9526884218485497,1.3421349168695764,false
true,10,8,73.1,0.9345992712617245,1.3466802015892327,false
true,10,8,73.2,0.9158307601190041,1.3510495628112118,false
true,10,8,73.3,0.8963252567606498,1.3552384795594694,false
true,10,8,73.4,0.8760182589786859,1.3592419732901542,false
true,10,8,73.5,0.8548374263089964,1.363054552257432,false
true,10,8,73.6,0.8327014518223014,1.3666701478939485,false
true,10,8,73.7,0.8095187451295325,1.3700820418671222,false
true,10,8,73.8,0.7851858934142196,1.373282782236281,false
true,10,8,73.9,0.7595858618335989,1.3762640868595586,false
true,10,8,74.0,0.7325858887382328,1.3790167318796782,false
true,10,8,74.1,0.7040350251845965,1.3815304227523721,false
true,10,8,74.2,0.6737612628185923,1.3837936448722086,false
true,10,8,74.3,0.6415681905939002,1.3857934904072722,false
true,10,8,74.4,0.607231121048308,1.3875154574984974,false
true,10,8,74.5,0.5704926345185315,1.3889432175553433,false
true,10,8,74.6,0.5310575105406304,1.390058346067009,false
true,10,8,74.7,0.48858705916127343,1.3908400122867508,false
true,10,8,74.8,0.44269294591526437,1.3912646235699153,false
true,10,8,74.9,0.39293074607704664,1.3913054214366378,false
true,10,8,75.0,0.3387937018128322,1.390932029198878,false
true,10,8,75.1,0.2797075418879581,1.3901099561905232,false
true,10,8,75.2,0.21502782972177836,1.3888000727070986,false
true,10,8,75.3,0.14404222342366957,1.3869580847837193,false
true,10,8,75.4,0.06598135762562873,1.3845340617563717,false
true,10,8,75.5,-0.019956153974774446,1.3814721056354085,false
true,10,8,75.6,-0.11455694568161061,1.3777103030427889,false
true,10,8,75.7,-0.2185146804006124,1.3731811690338651,false
true,10,8,75.8,-0.3323100571898603,1.3678128721100458,false
true,10,8,75.9,-0.45604192133904187,1.3615316011419973,false
true,10,8,76.0,-0.5892132425763567,1.354265452538143,false
true,10,8,76.1,-0.7304982691433661,1.3459501021789018,false
true,10,8,76.2,-0.8775513232055154,1.3365361846485333,false
true,10,8,76.3,-1.0269521812968538,1.3259976759808951,false
true,10,8,76.4,-1.1743902036576785,1.3143397646229995,false
true,10,8,76.5,-1.3151358369970745,1.3016040557180173,false
true,10,8,76.6,-1.4447285944799149,1.2878690235997918,false
true,10,8,76.7,-1.5596818614618766,1.2732447454423033,false
true,10,8,76.8,-1.6579634272402235,1.2578627987825877,false
true,10,8,76.9,-1.7391049462427055,1.2418638293945008,false
true,10,8,77.0,-1.8039630154669135,1.2253857852079104,false
true,10,8,77.1,-1.8542829281347413,1.2085550394474363,false
true,10,8,77.2,-1.892239220140402,1.1914812444290606,false
true,10,8,77.3,-1.9200692509791366,1.1742555612781853,false
true,10,8,77.4,-1.9398393672575167,1.1569512982321637,false
true,10,8,77.5,-1.953329974520094,1.1396259153056425,false
true,10,8,77.6,-1.9620044167570085,1.1223235730604348,false
true,10,8,77.7,-1.9670265915489646,1.105077697952592,false
true,10,8,77.8,-1.9693011414675063,1.087913286801032,false
true,10,8,77.9,-1.9695199406632349,1.0708488429876548,false
true,10,8,78.0,-1.968206237804731,1.053897935157907,false
true,10,8,78.1,-1.9657527401830024,1.037070416812752,false
true,10,8,78.2,-1.9624526960479378,1.0203733623237412,false
true,10,8,78.3,-1.9585243928330174,1.0038117759208913,false
true,10,8,78.4,-1.9541300298755686,0.9873891239609429,false
true,10,8,78.5,-1.9493900373576536,0.971107732175417,false
true,10,8,78.6,-1.9443938297985635,0.9549690810391692,false
true,10,8,78.7,-1.9392078274078934,0.9389740249045568,false
true,10,8,78.8,-1.9338814134507463,0.9231229544018481,false
true,10,8,78.9,-1.9284513470676594,0.9074159167627953,false
true,10,8,79.0,-1.9229450274355824,0.8918527049991459,false
true,10,8,79.1,-1.9173829070669495,0.8764329240487855,false
true,10,8,79.2,-1.911780276326544,0.8611560398914523,false
true,10,8,79.3,-1.9061485838448482,0.8460214160666414,false
true,10,8,79.4,-1.900496414505806,0.8310283408648261,false
true,10,8,79.5,-1.8948302147259535,0.8161760476058698,false
true,10,8,79.6,-1.889154831107623,0.8014637297867573,false
true,10,8,79.7,-1.8834739111280252,0.7868905524155066,false
true,10,8,79.8,-1.8777902017086459,0.7724556605054447,false
true,10,8,79.9,-1.8721057720872585,0.7581581854515077,false
true,10,8,80.0,-1.866422180489601,0.7439972498239795,false
true,10,9,80.0,-1.8668447212976265,0.7551819346366915,true
true,10,9,80.1,-1.862057925956489,0.7410782102759111,false
true,10,9,80.2,-1.8570735915778092,0.7271034570848407,false
true,10,9,80.3,-1.851938049669148,0.7132582344714752,false
true,10,9,80.4,-1.846686866335035,0.6995427736936908,false
true,10,9,80.5,-1.8413473740424051,0.6859570552418693,false
true,10,9,80.6,-1.8359406038229646,0.6725008680381627,false
true,10,9,80.7,-1.830482759419122,0.65917385476037,false
true,10,9,80.8,-1.824986342179955,0.6459755465782124,false
true,10,9,80.9,-1.8194610099540023,0.6329053898074439,false
true,10,9,81.0,-1.8139142334611105,0.6199627663897306,false
true,10,9,81.1,-1.8083517984545554,0.6071470096510665,false
true,10,9,81.2,-1.8027781903978335,0.5944574164453101,false
true,10,9,81.3,-1.7971968895604185,0.5818932565263158,false
true,10,9,81.4,-1.7916105977367496,0.5694537797922035,false
true,10,9,81.5,-1.786021412709112,0.5571382218933338,false
true,10,9,81.6,-1.7804309627197323,0.544945808579965,false
true,10,9,81.7,-1.774840510293524,0.5328757590775632,false
true,10,9,81.8,-1.7692510325344641,0.520927288710674,false
true,10,9,81.9,-1.7636632833341208,0.5090996109450766,false
true,10,9,82.0,-1.758077841650665,0.49739193897884004,false
true,10,9,82.1,-1.7524951490426128,0.4858034869829626,false
true,10,9,82.2,-1.7469155388994415,0.4743334710693449,false
true,10,9,82.3,-1.7413392592450851,0.46298111004623155,false
true,10,9,82.4,-1.7357664905577703,0.4517456260077184,false
true,10,9,82.5,-1.7301973597186862,0.44062624479349466,false
true,10,9,82.6,-1.7246319509483488,0.429622196346942,false
true,10,9,82.7,-1.71907031439482,0.418732714993497,false
true,10,9,82.8,-1.7135124728882636,0.40795703965637076,false
true,10,9,82.9,-1.7079584272610389,0.3972944140229864,false
true,10,9,83.0,-1.7024081605436232,0.3867440866725987,false
true,10,9,83.1,-1.6968616412779378,0.37630531117330335,false
true,10,9,83.2,-1.6913188261364913,0.3659773461548865,false
true,10,9,83.3,-1.6857796619945236,0.35575945536259235,false
true,10,9,83.4,-1.6802440875703206,0.34565090769581563,false
true,10,9,83.5,-1.6747120347239834,0.33565097723488174,false
true,10,9,83.6,-1.6691834294855148,0.3257589432584219,false
true,10,9,83.7,-1.6636581928679635,0.31597409025332956,false
true,10,9,83.8,-1.658136241509522,0.30629570791887695,false
true,10,9,83.9,-1.652617488179205,0.29672309116625073,false
true,10,9,84.0,-1.6471018421734647,0.2872555401145088,false
true,10,9,84.1,-1.6415892096253972,0.2778923600837621,false
true,10,9,84.2,-1.636079493743687,0.26863286158622474,false
true,10,9,84.3,-1.6305725949949008,0.25947636031564975,false
true,10,9,84.4,-1.6250684112399418,0.2504221771355682,false
true,10,9,84.5,-1.619566837833265,0.24146963806666846,false
true,10,9,84.6,-1.6140677676916988,0.23261807427359063,false
true,10,9,84.7,-1.608571091338326,0.22386682205135877,false
true,10,9,84.8,-1.6030766969257766,0.21521522281163488,false
true,10,9,84.9,-1.5975844702423914,0.2066626230689449,false
true,10,9,85.0,-1.592094294704029,0.1982083744270026,false
true,10,9,85.1,-1.5866060513337108,0.18985183356523588,false
true,10,9,85.2,-1.581119618730855,0.18159236222560382,false
true,10,9,85.3,-1.57563487303149,0.17342932719978008,false
true,10,9,85.4,-1.5701516878605428,0.16536210031676762,false
true,10,9,85.5,-1.5646699342770602,0.1573900584310015,false
true,10,9,85.6,-1.5591894807130375,0.14951258341099058,false
true,10,9,85.7,-1.5537101929063655,0.14172906212854297,false
true,10,9,85.8,-1.548231933828285,0.13403888644861722,false
true,10,9,85.9,-1.5427545636056326,0.12644145321983774,false
true,10,9,86.0,-1.5372779394380762,0.11893616426571076,false
true,10,9,86.1,-1.5318019155104645,0.11152242637657604,false
true,10,9,86.2,-1.526326342900358,0.10419965130232803,false
true,10,9,86.3,-1.5208510694807558,0.09696725574594003,false
true,10,9,86.4,-1.5153759398179922,0.08982466135782478,false
true,10,9,86.5,-1.5099007950647332,0.0827712947310645,false
true,10,9,86.6,-1.5044254728479767,0.07580658739754467,false
true,10,9,86.7,-1.4989498071519256,0.06892997582502601,false
true,10,9,86.8,-1.493473628195577,0.06214090141519002,false
true,10,9,86.9,-1.4879967623048478,0.05543881050269492,false
true,10,9,87.0,-1.4825190317790287,0.04882315435527981,false
true,10,9,87.1,-1.47704025475134,0.0422933891749565,false
true,10,9,87.2,-1.4715602450433383,0.035848976100330096,false
true,10,9,87.3,-1.4660788120129027,0.02948938121009125,false
true,10,9,87.4,-1.460595760395504,0.02321407552772495,false
true,10,9,87.5,-1.4551108901384422,0.017022535027483,false
true,10,9,87.6,-1.4496239962277115,0.01091424064166931,false
true,10,9,87.7,-1.4441348685071296,0.004888678269290097,false
true,10,9,87.8,-1.4386432914893426,-0.0010546612138766188,false
true,10,9,87.9,-1.433149044158295,-0.006916281943734813,false
true,10,9,88.0,-1.4276518997627194,-0.01269668305478726,false
true,10,9,88.1,-1.4221516256001787,-0.018396358665451515,false
true,10,9,88.2,-1.4166479827911638,-0.024015797861708134,false
true,10,9,88.3,-1.4111407260427127,-0.029555484679010226,false
true,10,9,88.4,-1.4056296034009836,-0.03501589808237987,false
true,10,9,88.5,-1.400114355992187,-0.04039751194461216,false
true,10,9,88.6,-1.3945947177512286,-0.04570079502250388,false
true,10,9,88.7,-1.3890704151373885,-0.0509262109310186,false
true,10,9,88.8,-1.3835411668363062,-0.056074218115295116,false
true,10,9,88.9,-1.3780066834475002,-0.06114526982040076,false
true,10,9,89.0,-1.3724666671565997,-0.06613981405872535,false
true,10,9,89.1,-1.3669208113914102,-0.07105829357490545,false
true,10,9,89.2,-1.361368800460876,-0.07590114580816207,false
true,10,9,89.3,-1.355810309175944,-0.08066880285192801,false
true,10,9,89.4,-1.350245002451261,-0.08536169141063366,false
true,10,9,89.5,-1.3446725348865698,-0.08998023275351183,false
true,10,9,89.6,-1.339092550326587,-0.09452484266527424,false
true,10,9,89.7,-1.3335046813980644,-0.09899593139350273,false
true,10,9,89.8,-1.3279085490226503,-0.10339390359258867,false
true,10,9,89.9,-1.322303761904057,-0.10771915826404398,false
true,10,9,90.0,-1.3166899159879537,-0.11197208869299541,false
true,10,10,90.0,-1.3057552547667581,-0.11222626186181558,true
true,10,10,90.1,-1.3008635653815055,-0.11632139496547365,false
true,10,10,90.2,-1.295906527305399,-0.12035113035560227,false
true,10,10,90.3,-1.2908886310883672,-0.12431538238945833,false
true,10,10,90.4,-1.2858138745394405,-0.12821409977976167,false
true,10,10,90.5,-1.2806858108726624,-0.13204726164195835,false
true,10,10,90.6,-1.275507591708141,-0.1358148739297397,false
true,10,10,90.7,-1.2702820054491148,-0.1395169662174247,false
true,10,10,90.8,-1.2650115115074165,-0.14315358879203635,false
true,10,10,90.9,-1.259698270804139,-0.146724810021722,false
true,10,10,91.0,-1.2543441729298863,-0.1502307139706129,false
true,10,10,91.1,-1.2489508603098365,-0.1536713982333159,false
true,10,10,91.2,-1.243519749682935,-0.15704697196500841,false
true,10,10,91.3,-1.2380520511717679,-0.16035755408559493,false
true,10,10,91.4,-1.2325487851898889,-0.16360327163860594,false
true,10,10,91.5,-1.2270107974064193,-0.16678425828750065,false
true,10,10,91.6,-1.221438771963376,-0.169900652933801,false
true,10,10,91.7,-1.2158332431192325,-0.1729525984430519,false
true,10,10,91.8,-1.2101946054724522,-0.1759402404659966,false
true,10,10,91.9,-1.2045231229009519,-0.17886372634358905,false
true,10,10,92.0,-1.198818936337472,-0.18172320408555828,false
true,10,10,92.1,-1.1930820704864529,-0.1845188214132025,false
true,10,10,92.2,-1.1873124395750798,-0.18725072485794061,false
true,10,10,92.3,-1.1815098522195029,-0.18991905890789407,false
true,10,10,92.4,-1.1756740154767158,-0.19252396519542464,false
true,10,10,92.5,-1.1698045381430517,-0.19506558171912208,false
true,10,10,92.6,-1.1639009333516077,-0.1975440420942288,false
true,10,10,92.7,-1.1579626205130242,-0.1999594748259111,false
true,10,10,92.8,-1.1519889266368184,-0.20231200260014873,false
true,10,10,92.9,-1.1459790870638107,-0.2046017415873161,false
true,10,10,93.0,-1.1399322456339978,-0.20682880075377955,false
true,10,10,93.1,-1.1338474543084367,-0.20899328117703525,false
true,10,10,93.2,-1.1277236722582349,-0.21109527536006684,false
true,10,10,93.3,-1.1215597644285191,-0.2131348665407134,false
true,10,10,93.4,-1.1153544995802205,-0.21511212799190707,false
true,10,10,93.5,-1.109106547807583,-0.2170271223086697,false
true,10,10,93.6,-1.1028144775244386,-0.21887990067774732,false
true,10,10,93.7,-1.0964767519074097,-0.2206705021257132,false
true,10,10,93.8,-1.0900917247792468,-0.22239895274128216,false
true,10,10,93.9,-1.0836576359104244,-0.22406526486745232,false
true,10,10,94.0,-1.0771726057118267,-0.22566943625892294,false
true,10,10,94.1,-1.0706346292857984,-0.22721144920002712,false
true,10,10,94.2,-1.0640415697969294,-0.22869126957816455,false
true,10,10,94.3,-1.0573911511176177,-0.23010884590741837,false
true,10,10,94.4,-1.0506809496966176,-0.23146410829668862,false
true,10,10,94.5,-1.0439083855913422,-0.23275696735626888,false
true,10,10,94.6,-1.0370707125965346,-0.23398731303632672,false
true,10,10,94.7,-1.0301650073929505,-0.235155013390218,false
true,10,10,94.8,-1.0231881576297537,-0.23625991325496212,false
true,10,10,94.9,-1.016136848843279,-0.23730183284052306,false
true,10,10,95.0,-1.009007550102487,-0.23828056621876909,false
true,10,10,95.1,-1.0017964982576373,-0.23919587970211448,false
true,10,10,95.2,-0.9944996806531942,-0.24004751010086456,false
true,10,10,95.3,-0.9871128161485341,-0.2408351628471786,false
true,10,10,95.4,-0.9796313342703047,-0.2415585099723183,false
true,10,10,95.5,-0.9720503522979974,-0.2422171879224424,false
true,10,10,95.6,-0.9643646500590077,-0.24281079519662047,false
true,10,10,95.7,-0.9565686421807326,-0.2433388897889477,false
true,10,10,95.8,-0.9486563475145573,-0.2438009864146163,false
true,10,10,95.9,-0.9406213554092887,-0.2441965534975088,false
true,10,10,96.0,-0.9324567884689916,-0.24452500989428347,false
true,10,10,96.1,-0.9241552613814225,-0.24478572132698162,false
true,10,10,96.2,-0.9157088353473587,-0.24497799649284574,false
true,10,10,96.3,-0.9071089675769354,-0.24510108281624204,false
true,10,10,96.4,-0.8983464552452735,-0.24515416180326008,false
true,10,10,96.5,-0.8894113732146346,-0.24513634395463485,false
true,10,10,96.6,-0.8802930047322073,-0.24504666318701424,false
true,10,10,96.7,-0.8709797641992266,-0.24488407070616397,false
true,10,10,96.8,-0.8614591109758912,-0.2446474282683402,false
